page_url,days_since_update,avg_position,yoy_traffic_decay,impressions,has_schema,word_count,archetype,recommended_action,reason_code,priority_score
https://flyrank.ai/blog/page-0132,490,19.292156497707893,0.47244973089986153,18701,1,2837,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,94.17
https://flyrank.ai/blog/page-0113,62,37.74806304955971,0.4711628572780321,21642,1,3188,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,94.13
https://flyrank.ai/blog/page-0814,553,41.14025411191272,0.4657646470064555,30109,1,593,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.97
https://flyrank.ai/blog/page-0967,448,6.177569528825452,0.46500887615541775,7585,1,327,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.95
https://flyrank.ai/blog/page-0473,545,23.117964192154098,0.46343474378900706,10661,1,3101,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.9
https://flyrank.ai/blog/page-0197,142,14.34305899944908,0.46349229977653883,10621,1,2431,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.9
https://flyrank.ai/blog/page-0786,72,24.807716200129956,0.4631060453756535,49270,0,969,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.89
https://flyrank.ai/blog/page-0853,652,49.57154369140723,0.46277095528676415,37505,1,406,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.88
https://flyrank.ai/blog/page-0382,172,44.548655913579886,0.4625224748090746,37664,1,1163,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.88
https://flyrank.ai/blog/page-0830,366,31.569106909152076,0.4624379203078193,36761,0,366,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.87
https://flyrank.ai/blog/page-0243,580,38.77469798354527,0.4618503168569973,27156,1,2121,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.86
https://flyrank.ai/blog/page-0562,173,2.54772109645646,0.461809975705869,29415,0,3453,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.85
https://flyrank.ai/blog/page-0017,160,39.9072342742445,0.46107597831809266,13479,1,2298,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.83
https://flyrank.ai/blog/page-0090,186,37.13756115737767,0.45909993415820216,38970,0,1582,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.77
https://flyrank.ai/blog/page-0641,701,30.054591720311443,0.4588662383628467,41801,0,2423,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.77
https://flyrank.ai/blog/page-0502,119,43.56253522982493,0.4562047950901331,16446,1,1170,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.69
https://flyrank.ai/blog/page-0741,279,22.343582425833716,0.45594746378458373,44689,1,1840,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.68
https://flyrank.ai/blog/page-0822,150,18.317647585833186,0.45616088114352404,32230,0,3451,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.68
https://flyrank.ai/blog/page-0186,501,21.835461718992438,0.45593813189395893,25892,1,2640,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.68
https://flyrank.ai/blog/page-0366,205,49.75048330967533,0.45528294530677804,9789,1,1417,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.66
https://flyrank.ai/blog/page-0357,317,9.649873568269905,0.45499809332368757,41620,1,3248,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.65
https://flyrank.ai/blog/page-0739,580,38.35197160405417,0.4533568559924195,35568,1,3390,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.6
https://flyrank.ai/blog/page-0882,140,23.79507500190219,0.452252730243205,27046,1,522,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.57
https://flyrank.ai/blog/page-0206,595,11.114642316269558,0.4520304752706845,7912,1,1441,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.56
https://flyrank.ai/blog/page-0450,98,15.747214780393996,0.4519131402773091,26149,0,621,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.56
https://flyrank.ai/blog/page-0036,505,40.067472923198125,0.4508323703787066,47662,0,3262,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.52
https://flyrank.ai/blog/page-0221,430,37.16364720489215,0.4499561326561624,44625,1,2298,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.5
https://flyrank.ai/blog/page-0033,88,42.47616229499139,0.44951158068593977,16341,0,2468,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.49
https://flyrank.ai/blog/page-0997,431,44.44360654678287,0.4496326802038858,20424,1,392,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.49
https://flyrank.ai/blog/page-0204,671,32.91959902924135,0.44942788397802724,39165,1,1927,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.48
https://flyrank.ai/blog/page-0161,535,5.189918011868936,0.448654249139778,35319,1,2132,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.46
https://flyrank.ai/blog/page-0983,378,6.947862031699016,0.4482388893090381,45048,1,1344,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.45
https://flyrank.ai/blog/page-0904,653,26.526940886330067,0.44727670434145494,14783,1,2858,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.42
https://flyrank.ai/blog/page-0262,189,10.071513513092363,0.08319397861513417,46794,1,3053,Striking Distance,On-Page CTR & Heading Optimization,RC02_STRIKING_DISTANCE,93.4
https://flyrank.ai/blog/page-0984,258,15.860482230812181,0.4462632864996863,49008,0,729,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.39
https://flyrank.ai/blog/page-0269,433,42.61058692670065,0.44369738986862683,10279,1,728,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.31
https://flyrank.ai/blog/page-0122,491,39.00085321805552,0.44351321254980725,18952,1,376,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.31
https://flyrank.ai/blog/page-0857,535,29.340958933314045,0.44274230528219494,43542,1,1677,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.28
https://flyrank.ai/blog/page-0969,124,11.58587094297038,0.08590798307102424,46548,1,2971,Striking Distance,On-Page CTR & Heading Optimization,RC02_STRIKING_DISTANCE,93.27
https://flyrank.ai/blog/page-0085,246,20.510265985956224,0.44224364644645153,23644,1,3432,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.27
https://flyrank.ai/blog/page-0067,417,37.08576754561142,0.4422574718268273,24372,1,2249,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.27
https://flyrank.ai/blog/page-0960,671,48.192640467869516,0.4417939647069338,27316,1,2893,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.25
https://flyrank.ai/blog/page-0522,128,14.180676817319785,0.4417157590111095,29184,1,1097,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.25
https://flyrank.ai/blog/page-0972,265,8.449217803303757,0.44119931174307003,28553,1,1407,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.24
https://flyrank.ai/blog/page-0961,625,27.926947258855833,0.4410450373132806,19045,0,1549,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.23
https://flyrank.ai/blog/page-0341,636,47.54809801356104,0.44040873341699327,13789,1,1465,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.21
https://flyrank.ai/blog/page-0424,156,17.420823858697954,0.14666246262675806,46389,0,2534,Striking Distance,On-Page CTR & Heading Optimization,RC02_STRIKING_DISTANCE,93.19
https://flyrank.ai/blog/page-0966,579,22.536072743012596,0.4391107482299672,45813,1,1785,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.17
https://flyrank.ai/blog/page-0004,136,37.632859628636304,0.4385134255489378,38558,0,1606,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.16
https://flyrank.ai/blog/page-0079,485,20.551132489636384,0.43845620348669356,25951,1,424,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.15
https://flyrank.ai/blog/page-0801,90,26.733005799685948,0.4382459474753486,33072,1,2744,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.15
https://flyrank.ai/blog/page-0816,75,12.175908825497691,-0.04937846731944298,46282,0,3441,Striking Distance,On-Page CTR & Heading Optimization,RC02_STRIKING_DISTANCE,93.14
https://flyrank.ai/blog/page-0916,577,5.294494591428089,0.4372973399625427,32272,0,3392,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.12
https://flyrank.ai/blog/page-0449,249,4.324015896153423,0.4362453435747118,21305,0,2300,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.09
https://flyrank.ai/blog/page-0803,80,6.236969231642448,0.4362811529569103,5652,0,1242,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.09
https://flyrank.ai/blog/page-0252,173,40.171378069479985,0.43585902929377685,37144,1,2137,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.08
https://flyrank.ai/blog/page-0763,464,24.479912003856818,0.4351694562583024,47186,1,866,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.06
https://flyrank.ai/blog/page-0073,431,42.10600623585077,0.4350608635552151,14079,0,1099,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.05
https://flyrank.ai/blog/page-0754,258,12.136211735894422,0.4332587339643881,41780,1,2466,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.0
https://flyrank.ai/blog/page-0704,206,33.95750379303119,0.433331268823409,30544,0,2731,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,93.0
https://flyrank.ai/blog/page-0899,466,8.468384653190455,0.43272645317554803,33765,0,657,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.98
https://flyrank.ai/blog/page-0164,260,9.890336319400069,0.43269353201966565,40646,1,1739,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.98
https://flyrank.ai/blog/page-0145,554,6.101320517244118,0.43278507593021054,20431,0,2362,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.98
https://flyrank.ai/blog/page-0010,244,45.4171334372628,0.43220287618549447,48252,0,1088,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.97
https://flyrank.ai/blog/page-0267,237,33.28038496882515,0.43157878369257463,25017,1,630,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.95
https://flyrank.ai/blog/page-0169,312,17.749050233195923,0.1575585259114591,45840,1,931,Striking Distance,On-Page CTR & Heading Optimization,RC02_STRIKING_DISTANCE,92.92
https://flyrank.ai/blog/page-0332,402,15.519097902343514,0.42972605398204455,29883,1,3168,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.89
https://flyrank.ai/blog/page-0684,174,3.0370700934692128,0.42934952976512375,18552,1,314,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.88
https://flyrank.ai/blog/page-0118,128,2.7909337245566492,0.4285293501223948,22457,0,3358,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.86
https://flyrank.ai/blog/page-0472,354,21.882883809562674,0.42777333251774874,33069,1,811,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.83
https://flyrank.ai/blog/page-0256,31,18.687720950061312,0.42596256022033196,25375,1,2848,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.78
https://flyrank.ai/blog/page-0602,540,13.62646153704947,0.4258246334658927,5383,0,2368,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.77
https://flyrank.ai/blog/page-0421,375,2.433116868693398,0.4241784358743145,11354,1,3356,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.73
https://flyrank.ai/blog/page-0864,302,12.106163709122413,0.42405166388834004,38859,1,1246,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.72
https://flyrank.ai/blog/page-0095,158,9.642962338804942,0.4236512256006725,25472,1,2854,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.71
https://flyrank.ai/blog/page-0992,603,16.00642741854397,0.42321108461768575,10106,0,1065,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.7
https://flyrank.ai/blog/page-0166,254,21.6498029790324,0.42201364791186247,20158,0,1576,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.66
https://flyrank.ai/blog/page-0538,426,12.860205777263847,0.4205157413235918,37264,1,1890,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.62
https://flyrank.ai/blog/page-0492,72,44.81086098027759,0.42023523911212235,10925,0,328,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.61
https://flyrank.ai/blog/page-0888,583,10.845750744293767,-0.037497332832098954,45195,1,2148,Striking Distance,On-Page CTR & Heading Optimization,RC02_STRIKING_DISTANCE,92.6
https://flyrank.ai/blog/page-0301,717,16.44922655369991,0.07567666293820857,45146,0,2782,Striking Distance,On-Page CTR & Heading Optimization,RC02_STRIKING_DISTANCE,92.57
https://flyrank.ai/blog/page-0466,129,24.943516329828622,0.4179328845368513,23031,1,967,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.54
https://flyrank.ai/blog/page-0930,421,6.701953496388328,0.4170182206926315,35840,0,1709,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.51
https://flyrank.ai/blog/page-0053,43,29.725261768823064,0.4162036381050399,43409,1,2529,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.49
https://flyrank.ai/blog/page-0028,343,38.360475601293835,0.4161499541714597,24834,0,1767,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.48
https://flyrank.ai/blog/page-0367,68,9.520867211754878,0.12173317394726865,44914,1,360,Striking Distance,On-Page CTR & Heading Optimization,RC02_STRIKING_DISTANCE,92.46
https://flyrank.ai/blog/page-0215,445,45.80618535032303,0.41496417996743284,39564,1,2157,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.45
https://flyrank.ai/blog/page-0003,300,15.767515834042962,0.4135300663929814,42612,0,3337,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.41
https://flyrank.ai/blog/page-0157,585,11.044230475375228,0.4131499072207724,27328,0,2190,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.39
https://flyrank.ai/blog/page-0136,593,2.243931427356898,0.41296108133637544,43563,0,3137,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.39
https://flyrank.ai/blog/page-0399,473,25.262179823684743,0.41204754323825366,45680,1,1462,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.36
https://flyrank.ai/blog/page-0288,192,43.240089898476356,0.41157467548651083,36318,0,3069,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.35
https://flyrank.ai/blog/page-0251,292,41.136013566035786,0.4106557600566777,37826,0,3391,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.32
https://flyrank.ai/blog/page-0940,561,9.502701234338925,-0.02194145137510653,44616,1,2202,Striking Distance,On-Page CTR & Heading Optimization,RC02_STRIKING_DISTANCE,92.31
https://flyrank.ai/blog/page-0631,534,12.639622921270004,0.41042144128461355,26393,0,785,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.31
https://flyrank.ai/blog/page-0121,642,4.219723331989266,0.40994347401312925,12524,1,1883,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.3
https://flyrank.ai/blog/page-0248,444,34.731717424959065,0.4095575148816356,49530,1,294,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.29
https://flyrank.ai/blog/page-0476,287,34.99042906329294,0.4086696944492263,30120,0,951,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.26
https://flyrank.ai/blog/page-0150,607,5.872628245207913,0.4085232005791034,23916,0,3236,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.26
https://flyrank.ai/blog/page-0131,583,47.359657644548,0.40818593698970684,24632,0,2825,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.25
https://flyrank.ai/blog/page-0616,155,24.84677812981044,0.40678113882626565,30571,0,3214,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.2
https://flyrank.ai/blog/page-0307,67,31.177296220932924,0.40597001224593865,31586,0,322,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.18
https://flyrank.ai/blog/page-0781,575,46.424692695019026,0.40589487038875993,8428,0,1464,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.18
https://flyrank.ai/blog/page-0735,63,20.802875760900616,0.40550026481913415,46464,0,816,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.17
https://flyrank.ai/blog/page-0177,347,22.370199927630516,0.4054496567419159,47056,1,898,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.16
https://flyrank.ai/blog/page-0396,721,34.4796794193202,0.40354753565841095,44467,1,1148,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.11
https://flyrank.ai/blog/page-0058,121,46.67379584169701,0.4014263716438776,37953,1,3389,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,92.04
https://flyrank.ai/blog/page-0583,548,8.81768932554623,0.3998228511267995,38562,1,1291,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.99
https://flyrank.ai/blog/page-0934,329,43.534777815265066,0.3992448182978323,11066,1,647,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.98
https://flyrank.ai/blog/page-0896,344,46.43171315449318,0.3991322354440231,43726,1,2599,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.97
https://flyrank.ai/blog/page-0414,135,35.1761016217949,0.39840981423154653,20892,0,3202,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.95
https://flyrank.ai/blog/page-0404,649,34.22279147539412,0.397169959036318,35631,1,815,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.92
https://flyrank.ai/blog/page-0309,394,2.195638296270363,0.395484568060838,8812,0,448,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.86
https://flyrank.ai/blog/page-0205,249,41.65734838165288,0.395376654318641,45707,0,3131,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.86
https://flyrank.ai/blog/page-0870,174,12.451892013611218,0.39488354121900127,37648,0,978,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.85
https://flyrank.ai/blog/page-0823,243,12.606657389749621,0.39496053408668863,40242,1,1625,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.85
https://flyrank.ai/blog/page-0650,688,48.52123120884869,0.39391010385067715,7797,1,2699,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.82
https://flyrank.ai/blog/page-0893,311,18.031004687710123,0.39269996414403174,22487,1,3165,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.78
https://flyrank.ai/blog/page-0482,704,47.59231455027011,0.392580184222557,22292,0,601,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.78
https://flyrank.ai/blog/page-0529,398,24.51700290113905,0.39184364115986137,48542,0,1755,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.76
https://flyrank.ai/blog/page-0575,264,41.04759072816219,0.39158113622216495,10551,1,1051,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.75
https://flyrank.ai/blog/page-0901,306,46.423047428290474,0.3917783510743649,42339,1,3119,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.75
https://flyrank.ai/blog/page-0182,693,43.554930818997725,0.3869327025477648,9356,0,545,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.61
https://flyrank.ai/blog/page-0365,275,46.459861876565434,0.38712938271816166,39974,0,2602,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.61
https://flyrank.ai/blog/page-0440,610,38.29036722259937,0.3859054014568817,7089,0,1757,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.58
https://flyrank.ai/blog/page-0782,82,3.9531021241884816,0.3847727020759756,15634,1,1955,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.54
https://flyrank.ai/blog/page-0634,398,42.864869575109374,0.3847449786684577,18357,1,1231,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.54
https://flyrank.ai/blog/page-0142,200,12.322665032815499,0.3822197114350634,43996,0,2017,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.47
https://flyrank.ai/blog/page-0651,561,23.235687527798323,0.38188351294449574,24517,0,371,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.46
https://flyrank.ai/blog/page-0672,37,11.086219291801644,0.38179196504616586,11273,1,1146,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.45
https://flyrank.ai/blog/page-0038,219,12.233318366399432,0.38169429426057944,34564,0,3346,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.45
https://flyrank.ai/blog/page-0780,98,12.930632532238665,0.38140542970139246,38496,1,2371,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.44
https://flyrank.ai/blog/page-0889,454,27.255556539180983,0.38091348655226986,14494,1,3370,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.43
https://flyrank.ai/blog/page-0432,147,31.22941900041137,0.38042903768026815,48792,0,421,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.41
https://flyrank.ai/blog/page-0849,728,20.811619637110315,0.3778320548563816,5094,0,1355,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.33
https://flyrank.ai/blog/page-0055,375,30.961257536297744,0.37615944544584723,44354,0,717,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.28
https://flyrank.ai/blog/page-0608,281,17.950814634801183,0.3750689696707953,10726,0,719,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.25
https://flyrank.ai/blog/page-0925,635,25.351210662385682,0.3744692402170309,35486,0,3442,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.23
https://flyrank.ai/blog/page-0958,42,2.2647834405248624,0.3742795872212672,36146,0,1653,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.23
https://flyrank.ai/blog/page-0666,41,33.52642185346845,0.37398444781450646,31807,0,1069,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.22
https://flyrank.ai/blog/page-0196,416,9.412285006566872,0.37352755605845356,22726,0,546,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.21
https://flyrank.ai/blog/page-0792,549,16.25407725864418,0.37377490920017686,25621,1,1994,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.21
https://flyrank.ai/blog/page-0430,125,1.3129077141248455,0.3733242934528037,21615,1,713,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.2
https://flyrank.ai/blog/page-0636,146,13.114322645755674,0.3710766356761026,19742,1,860,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.13
https://flyrank.ai/blog/page-0454,233,17.94826979069488,0.3695126183340838,25127,1,365,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.09
https://flyrank.ai/blog/page-0317,313,18.184878957133797,0.36831563613037577,22163,1,1760,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.05
https://flyrank.ai/blog/page-0607,99,21.84917338795569,0.36800085270603977,44817,1,2879,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.04
https://flyrank.ai/blog/page-0387,727,27.992011159847827,0.3675439991625389,19456,1,2194,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.03
https://flyrank.ai/blog/page-0496,41,32.931674443418366,0.36746327825848457,32282,0,3419,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,91.02
https://flyrank.ai/blog/page-0897,406,12.497462010917223,0.3664697895047445,8126,0,3165,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.99
https://flyrank.ai/blog/page-0451,76,35.7004323436188,0.36548943243319665,12353,1,1960,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.96
https://flyrank.ai/blog/page-0281,256,2.663352950704143,0.3646527803229124,13256,1,1342,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.94
https://flyrank.ai/blog/page-0068,31,46.78398372368173,0.36295942774929,28499,1,2065,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.89
https://flyrank.ai/blog/page-0072,506,49.2572187491544,0.3622119037909367,42606,1,1391,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.87
https://flyrank.ai/blog/page-0046,676,9.898288123269857,0.3615477455440479,39288,1,3413,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.85
https://flyrank.ai/blog/page-0955,290,8.172325615950207,0.22486661161745267,41709,0,1352,Striking Distance,On-Page CTR & Heading Optimization,RC02_STRIKING_DISTANCE,90.85
https://flyrank.ai/blog/page-0802,663,35.7432668243992,0.36097836096903835,10899,1,1235,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.83
https://flyrank.ai/blog/page-0257,333,5.487521593005074,0.3598686093869976,15001,0,2584,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.8
